ID;Name;Description
58564;Juggernaut_Normal_Rune_26;Military Juggernaut [Stampede of Light] Lv +1 Additional attribute rarity: ★★★☆☆
58565;Juggernaut_Normal_Rune_27;Military Juggernaut [Enchanted Strike] Lv +1 Additional attribute rarity: ★★★★☆
58566;Juggernaut_Normal_Rune_28;Military Juggernaut [Secondary Enchantment] Lv +1 Additional attribute rarity: ★★★☆☆
58567;Juggernaut_Normal_Rune_29;Military Juggernaut [Divine Protection] Lv +1 Additional attribute rarity: ★★★★★
58568;Juggernaut_Normal_Rune_30;Military Juggernaut [Precise Smash] Lv +1 Additional attribute rarity: ★★★☆☆
58569;Juggernaut_Normal_Rune_31;Military Juggernaut [Consecutive Smash] Lv +1 Additional attribute rarity: ★★★☆☆
58570;Juggernaut_Normal_Rune_32;Military Juggernaut [Light Speed Strike] Lv +1 Additional attribute rarity: ★★★☆☆
58571;Juggernaut_Normal_Rune_33;Military Juggernaut [Light Spike Armor] Lv +1 Additional attribute rarity: ★★★☆☆
58572;Juggernaut_Normal_Rune_34;Military Juggernaut [Quick Ram] Lv +1 Additional attribute rarity: ★★☆☆☆
58573;Juggernaut_Normal_Rune_35;Military Juggernaut [Light Speed] Lv +1 Additional attribute rarity: ★★★☆☆
58574;Juggernaut_Normal_Rune_36;Military Juggernaut [Consecutive Blood Explosion] Lv +1 Additional attribute rarity: ★★★★☆
58575;Juggernaut_Normal_Rune_37;Military Juggernaut [Fury of Light] Lv +1 Additional attribute rarity: ★★★★☆
58576;Juggernaut_Normal_Rune_38;Rage Juggernaut [True Provoke] LV+1 Additional attribute rarity: ★★★★☆ (True Rune)
58577;Juggernaut_Normal_Rune_39;Renunciation Juggernaut [True Delicate Strike] LV+1 Additional attribute rarity: ★★★★★ (True Rune)
58578;Juggernaut_Normal_Rune_40;Military Juggernaut [True Enchanted Strike] LV+1 Additional attribute rarity: ★★★★★ (True Rune)
58579;Juggernaut_Normal_Rune_41;
58580;Juggernaut_Normal_Rune_42;
58581;Juggernaut_Advanced_Rune_01;Rage Juggernaut [Extreme Cross Slash] Lv +1 Additional attribute rarity: ★★☆☆☆
58582;Juggernaut_Advanced_Rune_02;Rage Juggernaut [Frenzied Enchantment] Lv +1 Additional attribute rarity: ★★★★☆
58583;Juggernaut_Advanced_Rune_03;Rage Juggernaut [Frenzied Slash Streak] Lv +1 Additional attribute rarity: ★★☆☆☆
58584;Juggernaut_Advanced_Rune_04;Rage Juggernaut [Weapon Fortify] Lv +1 Additional attribute rarity: ★★☆☆☆
58585;Juggernaut_Advanced_Rune_05;Rage Juggernaut [Refined Blood Evasion] Lv +1 Additional attribute rarity: ★★★★☆
58586;Juggernaut_Advanced_Rune_06;Rage Juggernaut [Smash] Lv +1 Additional attribute rarity: ★★☆☆☆
58587;Juggernaut_Advanced_Rune_07;Rage Juggernaut [Dragon Soar] Lv +1 Additional attribute rarity: ★★★★★
58588;Juggernaut_Advanced_Rune_08;Rage Juggernaut [Increases Blood Split] Lv +1 Additional attribute rarity: ★★★★☆
58589;Juggernaut_Advanced_Rune_09;Rage Juggernaut [Provoke] Lv +1 Additional attribute rarity: ★★☆☆☆
58590;Juggernaut_Advanced_Rune_10;Rage Juggernaut [Unstopping Streak] Lv +1 Additional attribute rarity: ★★★☆☆
58591;Juggernaut_Advanced_Rune_11;Rage Juggernaut [Demon Blood Conversion] Lv +1 Additional attribute rarity: ★★★★☆
58592;Juggernaut_Advanced_Rune_12;Rage Juggernaut [Super Might] Lv +1 Additional attribute rarity: ★★★★☆
58593;Juggernaut_Advanced_Rune_13;Renunciation Juggernaut [Flesh Laceration] Lv +1 Additional attribute rarity: ★★★★☆
58594;Juggernaut_Advanced_Rune_14;Renunciation Juggernaut [Delicate Strike] Lv +1 Additional attribute rarity: ★★★★☆
58595;Juggernaut_Advanced_Rune_15;Renunciation Juggernaut [Quick Hack] Lv +1 Additional attribute rarity: ★★☆☆☆
58596;Juggernaut_Advanced_Rune_16;Renunciation Juggernaut [Refined Triple Slash] Lv +1 Additional attribute rarity: ★★★★☆
58597;Juggernaut_Advanced_Rune_17;Renunciation Juggernaut [Extended Blood Bath] Lv +1 Additional attribute rarity: ★★★★★
58598;Juggernaut_Advanced_Rune_18;Renunciation Juggernaut [Quick Tempered] Lv +1 Additional attribute rarity: ★★☆☆☆
58599;Juggernaut_Advanced_Rune_19;Renunciation Juggernaut [Mark of Weakness] Lv +1 Additional attribute rarity: ★★☆☆☆
58600;Juggernaut_Advanced_Rune_20;Renunciation Juggernaut [Quick Throw] Lv +1 Additional attribute rarity: ★★☆☆☆
58601;Juggernaut_Advanced_Rune_21;Renunciation Juggernaut [Enhanced Skin] Lv +1 Additional attribute rarity: ★★☆☆☆
58602;Juggernaut_Advanced_Rune_22;Renunciation Juggernaut [Bloody Mark] Lv +1 Additional attribute rarity: ★★☆☆☆
58603;Juggernaut_Advanced_Rune_23;Renunciation Juggernaut [Over the Top] Lv +1 Additional attribute rarity: ★★★★☆
58604;Juggernaut_Advanced_Rune_24;Renunciation Juggernaut [Suppressed Blood Explosion] Lv +1 Additional attribute rarity: ★★★★☆
58605;Juggernaut_Advanced_Rune_25;Renunciation Juggernaut [Enhanced Blood Spirit Hand] Lv +1 Additional attribute rarity: ★★★☆☆
58606;Juggernaut_Advanced_Rune_26;Military Juggernaut [Stampede of Light] Lv +1 Additional attribute rarity: ★★★☆☆
58607;Juggernaut_Advanced_Rune_27;Military Juggernaut [Enchanted Strike] Lv +1 Additional attribute rarity: ★★★★☆
58608;Juggernaut_Advanced_Rune_28;Military Juggernaut [Secondary Enchantment] Lv +1 Additional attribute rarity: ★★★☆☆
58609;Juggernaut_Advanced_Rune_29;Military Juggernaut [Divine Protection] Lv +1 Additional attribute rarity: ★★★★★
58610;Juggernaut_Advanced_Rune_30;Military Juggernaut [Precise Smash] Lv +1 Additional attribute rarity: ★★★☆☆
58611;Juggernaut_Advanced_Rune_31;Military Juggernaut [Consecutive Smash] Lv +1 Additional attribute rarity: ★★★☆☆
58612;Juggernaut_Advanced_Rune_32;Military Juggernaut [Light Speed Strike] Lv +1 Additional attribute rarity: ★★★☆☆
58613;Juggernaut_Advanced_Rune_33;Military Juggernaut [Light Spike Armor] Lv +1 Additional attribute rarity: ★★★☆☆
58614;Juggernaut_Advanced_Rune_34;Military Juggernaut [Quick Ram] Lv +1 Additional attribute rarity: ★★☆☆☆
58615;Juggernaut_Advanced_Rune_35;Military Juggernaut [Light Speed] Lv +1 Additional attribute rarity: ★★★☆☆
58616;Juggernaut_Advanced_Rune_36;Military Juggernaut [Consecutive Blood Explosion] Lv +1 Additional attribute rarity: ★★★★☆
58617;Juggernaut_Advanced_Rune_37;Military Juggernaut [Fury of Light] Lv +1 Additional attribute rarity: ★★★★☆
58618;Juggernaut_Advanced_Rune_38;Rage Juggernaut [True Provoke] LV+1 Additional attribute rarity: ★★★★☆ (True Rune)
58619;Juggernaut_Advanced_Rune_39;Renunciation Juggernaut [True Delicate Strike] LV+1 Additional attribute rarity: ★★★★★ (True Rune)
58620;Juggernaut_Advanced_Rune_40;Military Juggernaut [True Enchanted Strike] LV+1 Additional attribute rarity: ★★★★★ (True Rune)
58621;Juggernaut_Advanced_Rune_41;
58622;Juggernaut_Advanced_Rune_42;
